bird_id	bird_reference	bird_euring	bird_bto	bird_shorthand	bird_scheme	bird_ring_number	bird_name	bird_sex	bird_birth_year	bird_date_begin	bird_date_end	bird_age_ringing	bird_position	bird_direction	bird_notes
	5158	05920		BW(ZHA.S)		H...907921		U		13-07-2016		1	LL	U	
	5159	05910		BW(ARO.S)		L...925539		U		13-07-2016		1	LL	U	
	5160	05920		BW(Z.JAP)		H...907922		U		13-07-2016		1	LL	U	
	5161	05920		BW(Z.JAL)		H...907923		U		13-07-2016		1	LL	U	
	5162	05910		BW(AV.OJ)		L...925540		U		13-07-2016		1	LL	U	
	5163	05910				L...915970		U		04-07-2016	19-07-2016	1			sovon_bird_shorthand not available.
	5163	05910		BW(A.POH)		L...915970		U		19-07-2016		1	RL	U	
	5164	05910		BW(A.GOA)		L...925206		U		28-07-2016		1			
	5165	05910		BW(AGO.C)		L...925860		U		13-07-2016		1	LL	U	
	5166	05910		BW(AG.OJ)		L...925195		U		28-07-2016		1			
	5167	05910		BW(A.GOL)		L...925209		U		28-07-2016		1			
	5168	05910		BW(AGO.N)		L...920721		U		08-06-2016		A	RL	U	
	5169	05910		BW(AW.OU)		L...925871		U		13-07-2016		1	LL	U	
	5170	05910		BW(AWO.C)		L...925541		U		13-07-2016		1	LL	U	
	5171	05910		BW(A.WOD)		L...920610		U		13-07-2016		1	LL	U	
	5172	05910		BW(AW.OF)		L...925545		U		13-07-2016		1	LL	U	
	5173	05910		BW(AWO.G)		L...915980		U		13-07-2016		1	RL	U	
	5174	05910		BW(A.WOH)		L...925862		U		13-07-2016		1	LL	U	
	5175	05910		BW(A.WOL)		L...920621		U		13-07-2016		1	RL	U	
	5176	05910		BW(AWO.V)		L...925892		U		13-07-2016		1	RL	U	
	5177	05910		BW(AW.OR)		L...925877		U		13-07-2016		1	RL	U	
	5178	05910		BW(AWO.S)		L...916227		U		04-07-2016		1	LL	U	
	5179	05920				H...907018		U		11-09-2003	25-05-2017	3			sovon_bird_shorthand not available.
	5179	05920		BW(ZJ.AU)		H...907018		U		25-05-2017		A	LL	U	
	5180	05910		BW(AU.OX)		L...925339		U		25-05-2017		A	LL	U	
	5181	05910		BW(AH.OJ)		L...925244		U		13-05-2017		A	LL	U	
	5182	05910		BW(A.VOW)		L...925337		U		25-05-2017		A	LL	U	
	5183	05920		BW(PN.AU)		H...907885		U		05-08-2016		3	RL	U	
	5184	05920		BW(CRO.V)		H...907525		U		10-07-2017		1	LL	D	
	5185	05910		BW(KJ.AC)	BLB	L...907308		U		29-07-2008		1	RL	D	
	5186	05920		BW(C.JAX)	BLB	H...145740		U		29-07-2008		1	RL	U	
	5187	05920		BW(C.JAU)	BLB	H...145741		U		29-07-2008		1	RL	U	
	5188	05920		BW(CH.AM)	BLB	H...145742		U		30-07-2008		1	RL	U	
	5189	05920		BW(C.HAL)	BLB	H...145743		U		30-07-2008		1	RL	U	
	5190	05920		BW(CJA.Z)	BLB	H...145744		U		30-07-2008		1	RL	U	
	5191	05910		BW(HG.AP)	BLB	L...909367		U		14-07-2008		1	RL	U	
	5192	05910		BW(C.MAU)	BLB	H....67167		U		04-08-2008		1	RL		
	5193	05920		BW(CMA.Z)	BLB	H....67170		U		04-08-2008		1	RL		
	5194	05910		BW(L.AAC)	BLB	L...907334		F		28-05-2009		A	RL	U	
	5195	05910		EL06	BLB			M		09-07-1996	28-05-2009	1			
	5195	05910		BW(L.AAG)	BLB	L...907338		M		28-05-2009		A	RL	U	
	5196	05910		NR0	BLB			M		28-06-1997	28-05-2009	1			
	5196	05910		BW(LA.AH)	BLB	L...907339		M		28-05-2009		A	RL	U	
	5197	05910		BW(L.AAK)	BLB	L...907340		U		28-05-2009		A	RL	U	
	5198	05910		TY8	BLB			F		05-07-1997	28-05-2009	1			
	5198	05910		BW(L.AAN)	BLB	L...907343		F		28-05-2009		A	RL	U	
	5199	05910		E030	BLB			F		17-07-1999	29-05-2009	1			
	5199	05910		BW(L.AAS)	BLB	L...909235		F		29-05-2009		A	RL	U	
	5200	05910		RC0	BLB			M		11-07-1997	29-05-2009	1			
	5200	05910		BW(L.AAV)	BLB	L...907347		M		29-05-2009		A	RL	U	
	5201	05910		BW(L.BAT)	BLB	L...909859		F		02-06-2009		A	RL	U	
	5202	05910		BW(L.BAZ)	BLB	L...909857		F		02-06-2009		A	RL	U	
	5203	05910		BW(L.DAK)	BLB	L...909876		M		05-06-2009		A	RL	U	
	5204	05910		BW(LD.AL)	BLB	L...909879		U		05-06-2009		A	RL	U	
	5205	05910		BW(L.DAN)	BLB	L...909883		U		05-06-2009		A	RL	U	
	5206	05910		B11	BLB			U		07-07-2002	03-06-2009	1			
	5206	05910		BW(L.DAS)	BLB	L...909867		U		03-06-2009		A	RL	U	
	5207	05910		BW(L.DAV)	BLB	L...909869		M		03-06-2009		A	RL	U	
	5208	05910		LRAL	BLB	L...909882		U		08-06-2009	29-05-2012	A			
	5208	05910		BW(URA.G)	BLB	L...909882		U		29-05-2012		A	RL	U	
	5209	05910		BW(L.RAT)	BLB	L...909884		F		08-06-2009		A	RL	U	
	5210	05910		BW(CD.AJ)	BLB	L...909907		F		29-05-2009		A	RL	U	
	5211	05910		ES51	BLB			F		08-07-1996	29-05-2009	1			
	5211	05910		BW(CDA.K)	BLB	L...909908		F		29-05-2009		A	RL	U	
	5212	05910			BLB	L...909909		F		20-07-2001	29-05-2009	1			sovon_bird_shorthand not available.
	5212	05910		BW(C.DAL)	BLB	L...909909		F		29-05-2009		A	RL	U	
	5213	05910			BLB	L...901861		M		03-07-2004	29-05-2009	1			sovon_bird_shorthand not available.
	5213	05910		BW(C.DAP)	BLB	L...901861		M		29-05-2009		A	LL	U	
	5214	05920		BW(CLA.C)	BLB	H...153866		M		14-05-2009		A	RL	D	
	5215	05920			BLB	H....99562		M		01-06-1999	14-05-2009	1			sovon_bird_shorthand not available.
	5215	05920		BW(CL.AF)	BLB	H....99562		M		14-05-2009		A	RL	U	
	5216	05920		BW(C.TAA)	BLB	H...153869		U		14-05-2009		A	RL	U	
	5217	05920		BW(CT.AB)	BLB	H...153870		U		14-05-2009		A			
	5218	05920		BW(CTA.C)	BLB	H...153871		F		14-05-2009		A	RL	U	
	5219	05920		BW(C.TAD)	BLB	H...153872		M		14-05-2009		A	RL	U	
	5220	05920		BW(CT.AF)	BLB	H...153874		U		14-05-2009		A	RL	U	
	5221	05920		BW(C.TAH)	BLB	H...153876		F		14-05-2009		A	RL	U	
	5222	05920		BW(CT.AJ)	BLB	H...153873		M		14-05-2009		A	RL	U	
	5223	05920		BW(CTA.K)	BLB	H...153877		U		14-05-2009		A	RL	U	
	5224	05920		BW(C.TAL)	BLB	H...153878		M		14-05-2009		A	RL	U	
	5225	05920		BW(CTA.N)	BLB	H...153880		F		18-05-2009		A	RL	U	
	5226	05920			BLB	H...145019		F		16-07-2005	18-05-2009	1			sovon_bird_shorthand not available.
	5226	05920		BW(CT.AR)	BLB	H...145019		F		18-05-2009		A	RL	U	
	5227	05920		BW(CTA.S)	BLB	H...153882		U		18-05-2009		A	RL	U	
	5228	05920		BW(C.TAT)	BLB	H...153883		M		18-05-2009		A	RL	U	
	5229	05920		BW(CT.AU)	BLB	H...153884		M		18-05-2009		A	RL	U	
	5230	05920		BW(CTA.V)	BLB	H...153885		U		18-05-2009		A	RL	U	
	5231	05920		BW(C.TAW)	BLB	H...153886		M		18-05-2009		A	RL	D	
	5232	05920		BW(CT.AX)	BLB	H...153888		M		22-05-2009		A	RL	U	
	5233	05920		BW(C.TAZ)	BLB	H...153887		U		22-05-2009		A	RL	U	
	5234	05920		BW(C.WAD)	BLB	H...161456		F		29-05-2009		A	RL	U	
	5235	05920			BLB	H...117684		F		14-07-2001	29-05-2009	1			sovon_bird_shorthand not available.
	5235	05920		BW(CW.AU)	BLB	H...117684		F		29-05-2009		A	RL	U	
	5236	05920		BW(CWA.V)	BLB	H...161457		M		29-05-2009		A	RL	U	
	5237	05910		BW(C.WAW)	BLB	L...909912		M		29-05-2009		A	RL	U	
	5238	05910		BW(CW.AX)	BLB	L...909910		M		29-05-2009		A	RL	U	
	5239	05910		BW(C.WAZ)	BLB	L...909914		F		29-05-2009		A	RL	U	
	5240	05920		BW(C.ZAA)	BLB	H...153895		F		25-05-2009		A	RL	U	
	5241	05920			BLB	H...108861		U		08-07-2000	29-05-2009	1			sovon_bird_shorthand not available.
	5241	05920		BW(CZ.AB)	BLB	H...108861		U		29-05-2009		A			
	5242	05920		BW(CZA.C)	BLB	H...153897		F		25-05-2009		A	RL	U	
	5243	05920		BW(CZ.AF)	BLB	H...161452		U		29-05-2009		A	RL	U	
	5244	05910		BW(CZA.G)	BLB	L...909995		U		29-05-2009		A	RL	U	
	5245	05910		BW(C.ZAH)	BLB	L...909902		U		29-05-2009		A	RL	U	
	5246	05920		BW(C.ZAL)	BLB	H...153899		F		25-05-2009		A	RL	U	
	5247	05920			BLB	H...161454		M		19-06-1995	29-05-2009	1			sovon_bird_shorthand not available.
	5247	05920		BW(CZ.AM)	BLB	H...161454		M		29-05-2009		A	RL	U	
	5248	05920			BLB	H...125343		U		09-10-2002	25-05-2009	9			sovon_bird_shorthand not available.
	5248	05920		BW(CZA.N)	BLB	H...125343		U		25-05-2009		A	RL	U	
	5249	05920			NLA	...5334474		F		08-07-1999	25-05-2009	1			sovon_bird_shorthand not available.
	5249	05920		BW(C.ZAP)	NLA	...5334474		F		25-05-2009		A	RL	U	
	5250	05920			NLA	...5365762		F		07-07-2001	25-05-2009	1			sovon_bird_shorthand not available.
	5250	05920		BW(CZA.S)	NLA	...5365762		F		25-05-2009		A	RL	U	
	5251	05920		BW(CZA.V)	BLB	H...153900		U		25-05-2009		A	RL	U	
	5252	05910		BW(C.ZAW)	BLB	L...909905		F		29-05-2009		A	RL	U	
	5253	05920		CZAZ	BLB	H...900977		F		25-05-2009	31-05-2011	A			
	5253	05920		BW(P.KAA)	BLB	H...900977		F		31-05-2011		A	RL	U	
	5254	05920		BW(HCA.B)	BLB	H...153862		M		14-05-2009		A	RL	D	
	5255	05920			BLB	H...153863		F		09-07-2003	14-05-2009	1			sovon_bird_shorthand not available.
	5255	05920		BW(H.CAC)	BLB	H...153863		F		14-05-2009		A	RL	U	
	5256	05920		BW(HCA.F)	BLB	H...153865		M		14-05-2009		A	RL	U	
	5257	05910		BW(HDA.S)	BLB	L...909984		F		25-05-2009		A	RL	U	
	5258	05910		BW(HV.AA)	BLB	L...909615		F		14-05-2009		A	RL	U	
	5259	05910		BW(HVA.B)	BLB	L...909978		U		22-05-2009		A	RL	U	
	5260	05910		BW(HV.AD)	BLB	L...909617		F		14-05-2009		A	RL	U	
	5261	05910		BW(HVA.F)	BLB	L...909618		F		14-05-2009		A	RL	U	
	5262	05910		BW(H.VAG)	BLB	L...909976		M		22-05-2009		A	RL	U	
	5263	05910		BW(HV.AH)	BLB	L...909626		U		14-05-2009		A	RL	U	
	5264	05910		BW(H.VAK)	BLB	L...909649		F		14-05-2009		A	RL	U	
	5265	05910		BW(HV.AL)	BLB	L...909643		U		14-05-2009		A	RL	U	
	5266	05910		BW(HVA.M)	BLB	L...909637		U		14-05-2009		A	RL	U	
	5267	05910		BW(HV.AP)	BLB	L...909624		F		14-05-2009		A	RL	U	
	5268	05910		BW(HVA.R)	BLB	L...909625		F		14-05-2009		A	RL	U	
	5269	05920		BW(CM.AV)	BLB	H....67168		U		04-08-2008		1	LL		
	5270	05910		BW(LD.AW)	BLB	L...909861		F		02-06-2009		A	RL	U	
	5271	05910		BW(R.JAA)		L...914800		U		11-07-2014		1	RL	U	
	5272	05910		BW(LD.AZ)	BLB	L...909874		F		03-06-2009		A	RL	U	
	5273	05910		BW(LDA.B)	BLB	L...909871		U		03-06-2009		A	RL	U	
	5274	05910		BW(LDA.F)	BLB	L...909862		F		02-06-2009		A	RL	U	
	5275	05910		BW(LDA.J)	BLB	L...909872		U		03-06-2009		A	RL	U	
	5276	05910		BW(LDA.M)	BLB	L...909880		F		05-06-2009		A	RL	U	
	5277	05910		BW(LDA.R)	BLB	L...909868		U		03-06-2009		A	RL	U	
	5278	05910		BW(LR.AM)	BLB	L...909881		F		08-06-2009		A	RL	U	
	5279	05910		BW(LRA.K)	BLB	L...909885		U		08-06-2009		A	RL	U	
	5280	05910		BW(LRA.N)	BLB	L...909886		U		08-06-2009		A	RL	U	
	5281	05910		BW(KW.AM)	BLB	L...907319		M		11-05-2009		A	RL	U	
	5282	05910		BW(KW.AL)	BLB	L...907320		M		11-05-2009		A	RL	D	
	5283	05910		BW(KW.AK)	BLB	L...907321		M		11-05-2009		A	LL	U	
	5284	05920		BW(ZKA.G)		H...907872		U		13-07-2016		1	LL	U	
	5285	05910		BW(HV.AT)	BLB	L...909983		M		25-05-2009		A	RL	U	
	5286	05910		BW(TV.AV)		L...914659		U		13-07-2011		1	RL	U	
	5287	05910		BW(H.VAV)	BLB	L...909621		F		14-05-2009		A	LL	U	
	5288	05910		BW(HV.AW)	BLB	L...909622		F		14-05-2009		A	RL	U	
	5289	05910		BW(HVA.X)	BLB	L...909623		F		14-05-2009		A	RL	U	
	5290	05910		BW(HV.AZ)	BLB	L...909628		F		18-05-2009		A	RL	U	
	5291	05910		BW(H.WAA)	BLB	L...909645		F		14-05-2009		A	RL	U	
	5292	05910		BW(HW.AB)	BLB	L...909635		M		14-05-2009		A	RL	U	
	5293	05910		BW(HWA.C)	BLB	L...909642		F		14-05-2009		A	RL	D	
	5294	05910		BW(H.WAD)	BLB	L...909638		F		14-05-2009		A	RL	D	
	5295	05910		BW(HWA.G)	BLB	L...909629		U		18-05-2009		A	RL	U	
	5296	05910		BW(H.WAW)	BLB	L...909647		U		18-05-2009		A	RL	U	
	5297	05910		BW(H.WAH)	BLB	L...909630		M		18-05-2009		A	RL	U	
	5298	05910			BLB	L...901698		M		03-07-2004	18-05-2009	1			sovon_bird_shorthand not available.
	5298	05910		BW(HWA.K)	BLB	L...901698		M		18-05-2009		A	LL	U	
	5299	05910		BW(TVA.W)		L...914591		U		08-07-2011		1	RL	U	
	5300	05910			POL	MN...00512		M		14-03-2006	18-05-2009	O			sovon_bird_shorthand not available.
	5300	05910		BW(HW.AM)	POL	MN...00512		M		18-05-2009		A	LL	U	
	5301	05910			BLB	L...909632		M		03-06-2003	18-05-2009	7			sovon_bird_shorthand not available.
	5301	05910		BW(HWA.N)	BLB	L...909632		M		18-05-2009		A	RL	U	
	5302	05910		BW(H.WAP)	BLB	L...909633		M		18-05-2009		A	RL	U	
	5303	05910		BW(HW.AR)	BLB	L...909640		M		18-05-2009		A	RL	U	
	5304	05910		HWAU	BLB	L...914819		F		18-05-2009	25-05-2012	A			
	5304	05910		BW(TM.AM)	BLB	L...914819		F		25-05-2012		A	RL	U	
	5305	05910			BLB	L...909951		U		17-07-2002	18-05-2009	1			sovon_bird_shorthand not available.
	5305	05910		BW(HWA.V)	BLB	L...909951		U		18-05-2009		A	RL	U	
	5306	05910		BKU	GBT	GF...77271		M		12-07-1997	29-05-2009	1			
	5306	05910		BW(LA.AZ)	GBT	GF...77271		M		29-05-2009		A	LL	U	
	5307	05910		BW(LB.AB)	BLB	L...909991		U		25-05-2009		A	RL	U	
	5308	05910			BLB	L...904234		U		16-07-2005	29-05-2009	1			sovon_bird_shorthand not available.
	5308	05910		BW(LBA.C)	BLB	L...904234		U		29-05-2009		A			
	5309	05910			BLB	L...909988		U		14-07-2001	25-05-2009	1			sovon_bird_shorthand not available.
	5309	05910		BW(L.BAD)	BLB	L...909988		U		25-05-2009		A	RL	U	
	5310	05910			BLB	L...909987		F		10-07-2004	25-05-2009	1			sovon_bird_shorthand not available.
	5310	05910		BW(LB.AF)	BLB	L...909987		F		25-05-2009		A	RL	U	
	5311	05910			BLB	L...901920		M		03-07-2004	25-05-2009	1			sovon_bird_shorthand not available.
	5311	05910		BW(LB.AJ)	BLB	L...901920		M		25-05-2009		A	RL	U	
	5312	05910		BW(T.VAY)		L...914578		U		05-07-2011		1	RL	U	
	5313	05910			BLB	L...910465		U		30-06-2008	29-05-2009	A			sovon_bird_shorthand not available.
	5313	05910		BW(L.BAL)	BLB	L...910465		U		29-05-2009		A	RL	U	
	5314	05910		BW(LCA.A)	BLB	L...909940		U		01-06-2009		A	RL	U	
	5315	05910		LCAB	BLB	L...909938		M		01-06-2009	17-05-2018	A			
	5315	05910		BW(DCO.C)	BLB	L...909938		M		17-05-2018		O	RL	U	
	5316	05910			BLB	L...909993		M		08-07-2000	29-05-2009	1			sovon_bird_shorthand not available.
	5316	05910		BW(LB.AM)	BLB	L...909993		M		29-05-2009		A	RL	U	
	5317	05910		BW(LC.AC)	BLB	L...909943		M		01-06-2009		A	RL	U	
	5318	05910			BLB	L...901825		M		03-07-2004	05-06-2009	1			sovon_bird_shorthand not available.
	5318	05910		BW(LF.AB)	BLB	L...901825		M		05-06-2009		A	RL	U	
	5319	05910		BW(LFA.C)	BLB	L...911721		U		05-06-2009		A	RL	U	
	5320	05910		BW(T.VAZ)		L...912814		U		08-07-2011		1	RL	U	
	5321	05910		BW(LF.AF)	BLB	L...911719		U		05-06-2009		A	RL	U	
	5322	05910		BW(LFA.G)	BLB	L...911720		F		05-06-2009		A	RL	U	
	5323	05910		BW(L.FAH)	BLB	L...911733		U		05-06-2009		A	RL	U	
	5324	05910		BW(LF.AJ)	BLB	L...911726		F		05-06-2009		A	RL	U	
	5325	05910		BW(LF.AM)	BLB	L...911722		F		05-06-2009		A	RL	U	
	5326	05910		BW(LFA.N)	BLB	L...911730		U		05-06-2009		A	RL	U	
	5327	05910		BW(L.FAP)	BLB	L...911729		U		05-06-2009		A			
	5328	05910		BW(LF.AR)	BLB	L...911725		M		05-06-2009		A	RL	U	
	5329	05910			BLB	L...911727		U		06-07-2002	05-06-2009	1			sovon_bird_shorthand not available.
	5329	05910		BW(L.FAT)	BLB	L...911727		U		05-06-2009		A	RL	U	
	5330	05910			BLB	L...911718		U		12-07-2003	05-06-2009	1			sovon_bird_shorthand not available.
	5330	05910		BW(LF.AU)	BLB	L...911718		U		05-06-2009		A	RL	U	
	5331	05910			BLB	L...911714		M		10-07-2004	05-06-2009	1			sovon_bird_shorthand not available.
	5331	05910		BW(LFA.V)	BLB	L...911714		M		05-06-2009		A	RL	U	
	5332	05910		BW(LF.AX)	BLB	L...911728		U		05-06-2009		A	RL	U	
	5333	05910		BW(LGA.A)	BLB	L...911701		U		05-06-2009		A	RL	U	
	5334	05910		BW(L.GAB)	BLB	L...909949		M		05-06-2009		A	RL	U	
	5335	05910		BW(LG.AC)	BLB	L...909948		F		05-06-2009		A	RL	U	
	5336	05910			BLB	L...903753		M		10-07-2005	05-06-2009	1			sovon_bird_shorthand not available.
	5336	05910		BW(LG.AG)	BLB	L...903753		M		05-06-2009		A	LL	U	
	5337	05910		LGAH	BLB	L...914806		M		05-06-2009	23-05-2012	A			
	5337	05910		BW(TP.AX)	BLB	L...914806		M		23-05-2012		A	RL	U	
	5338	05910		BW(LG.AK)	BLB	L...911703		U		05-06-2009		A	RL	U	
	5339	05910		BW(L.GAM)	BLB	L...911705		F		05-06-2009		A	RL	U	
	5340	05910			BLB	L...904211		U		16-07-2005	05-06-2009	1			sovon_bird_shorthand not available.
	5340	05910		BW(LGA.P)	BLB	L...904211		U		05-06-2009		A	LL	U	
	5341	05910		BW(L.GAR)	BLB	L...911702		U		05-06-2009		A	RL	U	
	5342	05910		E523	BLB			M		01-07-2001	05-06-2009	1			
	5342	05910		BW(LG.AS)	BLB	L...911716		M		05-06-2009		A	RL	U	
	5343	05910		BW(LGA.T)	BLB	L...911704		U		05-06-2009		A	RL	U	
	5344	05910		BW(L.GAX)	BLB	L...911717		F		05-06-2009		A	RL	U	
	5345	05920		BW(L.MAD)	BLB	H...161458		U		01-06-2009		A	RL	U	
	5346	05910			BLB	L...901680		U		03-07-2004	01-06-2009	1			sovon_bird_shorthand not available.
	5346	05910		BW(L.MAH)	BLB	L...901680		U		01-06-2009		A	LL	D	
	5347	05910		BW(LM.AJ)	BLB	L...909927		F		01-06-2009		A	RL	U	
	5348	05910			BLB	L...909926		M		12-07-2003	01-06-2009	1			sovon_bird_shorthand not available.
	5348	05910		BW(LMA.K)	BLB	L...909926		M		01-06-2009		A	RL	U	
	5349	05910		BW(HG.AD)	BLB	L...909353		U		14-07-2008		1	RL	U	
	5350	05910		BW(HGA.F)	BLB	L...909354		U		14-07-2008		1	RL	U	
	5351	05910		BW(H.GAG)	BLB	L...909359		U		14-07-2008		1	RL	U	
	5352	05910		BW(HG.AH)	BLB	L...909356		U		14-07-2008		1			
	5353	05910		BW(HGA.J)	BLB	L...909358		U		14-07-2008		1			
	5354	05910		BW(H.GAK)	BLB	L...907299		U		14-07-2008		1			
	5355	05910		BW(HG.AL)	BLB	L...909360		U		14-07-2008		1			
	5356	05910		BW(H.GAN)	BLB	L...909362		U		14-07-2008		1	RL	U	
	5357	05910		BW(HG.AT)	BLB	L...909366		U		14-07-2008		1			
	5358	05910		BW(HGA.U)	BLB	L...909369		M		14-07-2008		1	RL	U	
	5359	05910		BW(HGA.X)	BLB	L...909371		U		14-07-2008		1	RL	U	
	5360	05910		BW(HG.AZ)	BLB	L...909370		U		14-07-2008		1	RL	D	
	5361	05910		BW(HH.AX)	BLB	L...909159		U		14-07-2008		1			
	5362	05910		BW(HJA.A)	BLB	L...909373		U		14-07-2008		1	RL	U	
	5363	05910		BW(H.JAB)	BLB	L...909374		U		14-07-2008		1	RL	U	
	5364	05910		BW(HJ.AC)	BLB	L...909372		U		14-07-2008		1	RL	U	
	5365	05910		BW(HJ.AG)	BLB	L...909378		U		14-07-2008		1			
	5366	05910		BW(HJA.H)	BLB	L...909380		U		14-07-2008		1	RL	U	
	5367	05910		BW(H.JAJ)	BLB	L...909381		U		14-07-2008		1	RL	U	
	5368	05910		BW(HJA.L)	BLB	L...909383		U		14-07-2008		1			
	5369	05910		BW(H.JAM)	BLB	L...909386		U		14-07-2008		1	RL	U	
	5370	05910		BW(HJA.P)	BLB	L...909384		U		14-07-2008		1	RL	U	
	5371	05910		BW(HJ.AS)	BLB	L...909389		U		14-07-2008		1	RL	U	
	5372	05910		BW(HJA.T)	BLB	L...909388		U		14-07-2008		1	RL	U	
	5373	05910		BW(H.JAU)	BLB	L...909390		U		14-07-2008		1	RL	U	
	5374	05910		BW(HJ.AV)	BLB	L...909391		U		14-07-2008		1	RL	U	
	5375	05910		BW(HJA.W)	BLB	L...909392		U		14-07-2008		1	RL	U	
	5376	05910		BW(H.JAX)	BLB	L...909393		U		14-07-2008		1			
	5377	05910		BW(H.KAG)	BLB	L...907357		U		14-07-2008		1			
	5378	05910		BW(HR.AC)	BLB	L...909394		U		14-07-2008		1	RL	U	
	5379	05910		BW(HRA.D)	BLB	L...909395		U		14-07-2008		1	RL	U	
	5380	05910		BW(H.RAF)	BLB	L...909396		U		14-07-2008		1			
	5381	05910		BW(HR.AG)	BLB	L...909397		U		14-07-2008		1			
	5382	05910		BW(HRA.H)	BLB	L...909398		U		14-07-2008		1	RL	U	
	5383	05910		BW(H.RAJ)	BLB	L...909399		U		14-07-2008		1	RL	U	
	5384	05910		BW(HRA.L)	BLB	H...153000		U		14-07-2008		1	RL	U	
	5385	05910		BW(H.RAM)	BLB	L...909151		U		14-07-2008		1	RL	U	
	5386	05910		BW(HR.AN)	BLB	L...909152		U		14-07-2008		1			
	5387	05910		BW(H.RAR)	BLB	L...909154		U		14-07-2008		1			
	5388	05910		BW(HR.AS)	BLB	L...909155		M		14-07-2008		1	RL	U	
	5389	05910		BW(HRA.T)	BLB	L...909156		U		14-07-2008		1			
	5390	05910		BW(H.RAU)	BLB	L...909157		U		14-07-2008		1			
	5391	05910		BW(LM.AB)	BLB	L...909918		F		01-06-2009		A	RL	U	
	5392	05910		BW(L.JAP)	BLB	L...909889		F		12-06-2009		A	RL	U	
	5393	05910		BW(LLA.J)	BLB	L...911752		F		15-06-2009		A	RL	U	
	5394	05920			BLB	H...131728		F		03-07-2004	05-06-2009	1			sovon_bird_shorthand not available.
	5394	05920		BW(MAA.A)	BLB	H...131728		F		05-06-2009		A	RL	U	
	5395	05920		BW(M.AAB)	BLB	H...161462		U		05-06-2009		A	RL	U	
	5396	05920		BW(MAA.D)	BLB	H...161463		U		05-06-2009		A	RL	U	
	5397	05920			BLB	H...117353		U		14-07-2001	05-06-2009	1			sovon_bird_shorthand not available.
	5397	05920		BW(M.AAM)	BLB	H...117353		U		05-06-2009		A			
	5398	05920			BLB	H...145177		M		16-07-2005	05-06-2009	1			sovon_bird_shorthand not available.
	5398	05920		BW(MA.AN)	BLB	H...145177		M		05-06-2009		A	RL	U	
	5399	05920		BW(MA.AS)	BLB	H...161464		U		05-06-2009		A	RL	U	
	5400	05920			BLB	H...145418		U		16-07-2005	05-06-2009	1			sovon_bird_shorthand not available.
	5400	05920		BW(MAA.W)	BLB	H...145418		U		05-06-2009		A	RL	U	
	5401	05926			BLB	H...159502		U		27-05-2009	12-06-2009	1			sovon_bird_shorthand not available.
	5401	05926		BW(C.CAS)	BLB	H...159502		U		12-06-2009		1	LL	U	
	5402	05910			BLB	L...909998		U		29-05-2009	22-06-2009	1			sovon_bird_shorthand not available.
	5402	05910		BW(LL.AZ)	BLB	L...909998		U		22-06-2009		1	RL	U	
	5403	05920		BW(CYA.B)	BLB	H...159522		U		22-06-2009		1	RL	U	
	5404	05910			BLB	L...910000		U		29-05-2009	22-06-2009	1			sovon_bird_shorthand not available.
	5404	05910		BW(L.LAG)	BLB	L...910000		U		22-06-2009		1	RL	U	
	5405	05910			BLB	L...909999		U		29-05-2009	22-06-2009	1			sovon_bird_shorthand not available.
	5405	05910		BW(LLA.B)	BLB	L...909999		U		22-06-2009		1	RL	U	
	5406	05910		BW(L.JAD)	BLB	L...911754		U		22-06-2009		1	RL	U	
	5407	05920		BW(CC.AT)	BLB	H...153905		U		24-06-2009		1	RL	U	
	5408	05910		BW(LL.AP)	BLB	L...911755		U		24-06-2009		1	RL	U	
	5409	05910		BW(LLA.R)	BLB	L...911756		U		24-06-2009		1	RL	U	
	5410	05920		BW(C.VAC)	BLB	H...153906		U		24-06-2009		1	RL	U	
	5411	05910		BW(LL.AD)	BLB	L...911757		U		24-06-2009		1	RL	U	
	5412	05910		BW(LL.AL)	BLB	L...911758		U		24-06-2009		1	RL	U	
	5413	05910		BW(LLA.M)	BLB	L...911759		U		24-06-2009		1	RL	U	
	5414	05910		BW(L.LAS)	BLB	L...911760		U		24-06-2009		1	RL	U	
	5415	05910		BW(LL.AH)	BLB	L...911761		U		24-06-2009		1	RL	U	
	5416	05910		BW(LJ.AU)	BLB	L...911763		U		24-06-2009		1	RL	U	
	5417	05920		BW(CVA.X)	BLB	H...153907		U		26-06-2009		1	RL	U	
	5418	05920		BW(CVA.J)	BLB	H...153908		U		26-06-2009		1	RL	U	
	5419	05920		BW(C.CAN)	BLB	H...153909		U		26-06-2009		1	RL	U	
	5420	05910		BW(LJA.C)	BLB	L...909892		U		26-06-2009		1	RL	U	
	5421	05920		BW(MCA.S)	BLB	H...153911		U		26-06-2009		1	RL	U	
	5422	05920		BW(M.CAP)	BLB	H...153912		U		26-06-2009		1	RL	U	
	5423	05920		BW(CCA.U)	BLB	H...153910		U		26-06-2009		1	RL	U	
	5424	05920		BW(M.CAW)	BLB	H...153914		U		26-06-2009		1	RL	U	
	5425	05920		BW(MC.AB)	BLB	H...153915		U		26-06-2009		1	RL	U	
	5426	05920		BW(M.CAA)	BLB	H...153916		U		26-06-2009		1	RL	U	
	5427	05920		BW(MCA.K)	BLB	H...153917		U		26-06-2009		1	RL	U	
	5428	05920		BW(MC.AU)	BLB	H...153918		U		26-06-2009		1	RL	U	
	5429	05910		BW(L.RAZ)	BLB	L...909888		F		08-06-2009		A	RL	U	
