bird_reference	raw_KleurringNummer	bird_date_begin	bird_shorthand_pt
510	ASAT	1999-07-07T00:00:00Z	ASAT
511	AHAR	1999-07-07T00:00:00Z	AHAR
512	ABAF	1999-07-02T00:00:00Z	ABAF
513	ABAT	1999-07-02T00:00:00Z	ABAT
514	ABAL	1999-07-02T00:00:00Z	ABAL
515	AFAV	1999-07-07T00:00:00Z	AFAV
516	ACAH	1999-07-02T00:00:00Z	ACAH
517	ADAB	1999-07-02T00:00:00Z	ADAB
518	BBAN	1999-07-23T00:00:00Z	BBAN
519	AAAH	1999-06-23T00:00:00Z	AAAH
520	AAAK	1999-06-23T00:00:00Z	AAAK
521	AAAL	1999-06-23T00:00:00Z	AAAL
522	AAAM	1999-06-24T00:00:00Z	AAAM
523	AAAN	1999-06-24T00:00:00Z	AAAN
524	AAAP	1999-06-24T00:00:00Z	AAAP
525	AAAS	1999-06-25T00:00:00Z	AAAS
526	AAAT	1999-06-25T00:00:00Z	AAAT
527	AAAV	1999-06-25T00:00:00Z	AAAV
528	ABAD	1999-07-02T00:00:00Z	ABAD
529	ABAH	1999-07-02T00:00:00Z	ABAH
530	ABAJ	1999-07-02T00:00:00Z	ABAJ
531	ABAN	1999-07-02T00:00:00Z	ABAN
532	ABAK	1999-07-02T00:00:00Z	ABAK
533	ABAP	1999-07-02T00:00:00Z	ABAP
534	ABAR	1999-07-02T00:00:00Z	ABAR
535	ABAV	1999-07-02T00:00:00Z	ABAV
536	ACAB	1999-07-02T00:00:00Z	ACAB
537	ACAC	1999-07-02T00:00:00Z	ACAC
538	ACAD	1999-07-02T00:00:00Z	ACAD
539	ACAJ	1999-07-02T00:00:00Z	ACAJ
540	ACAL	1999-07-02T00:00:00Z	ACAL
541	ACAP	1999-07-02T00:00:00Z	ACAP
542	ACAR	1999-07-02T00:00:00Z	ACAR
543	ACAS	1999-07-02T00:00:00Z	ACAS
544	ACAT	1999-07-02T00:00:00Z	ACAT
545	ACAU	1999-07-02T00:00:00Z	ACAU
546	ACAW	1999-07-02T00:00:00Z	ACAW
547	ACAY	1999-07-02T00:00:00Z	ACAY
548	ADAK	1999-07-07T00:00:00Z	ADAK
549	ADAC	1999-07-02T00:00:00Z	ADAC
550	ADAD	1999-07-02T00:00:00Z	ADAD
551	ADAY	1999-07-07T00:00:00Z	ADAY
552	ADAZ	1999-07-07T00:00:00Z	ADAZ
553	AFAA	1999-07-07T00:00:00Z	AFAA
554	AFAB	1999-07-07T00:00:00Z	AFAB
555	AFAC	1999-07-07T00:00:00Z	AFAC
556	AFAD	1999-07-07T00:00:00Z	AFAD
557	AFAF	1999-07-07T00:00:00Z	AFAF
558	AFAG	1999-07-07T00:00:00Z	AFAG
559	AFAL	1999-07-07T00:00:00Z	AFAL
560	AFAM	1999-07-07T00:00:00Z	AFAM
561	AFAN	1999-07-07T00:00:00Z	AFAN
562	AGAL	1999-07-07T00:00:00Z	AGAL
563	AGAM	1999-07-07T00:00:00Z	AGAM
564	AGAS	1999-07-07T00:00:00Z	AGAS
565	AGAV	1999-07-07T00:00:00Z	AGAV
566	AHAC	1999-07-07T00:00:00Z	AHAC
567	AHAD	1999-07-07T00:00:00Z	AHAD
568	AHAF	1999-07-07T00:00:00Z	AHAF
569	AHAH	1999-07-07T00:00:00Z	AHAH
570	AHAJ	1999-07-07T00:00:00Z	AHAJ
571	AHAN	1999-07-07T00:00:00Z	AHAN
572	AHAM	1999-07-07T00:00:00Z	AHAM
573	ADAJ	1999-07-07T00:00:00Z	ADAJ
574	ADAM	1999-07-07T00:00:00Z	ADAM
575	BDAY	1999-07-29T00:00:00Z	BDAY
576	ADAR	1999-07-07T00:00:00Z	ADAR
577	ADAT	1999-07-07T00:00:00Z	ADAT
578	ADAU	1999-07-07T00:00:00Z	ADAU
579	ADAX	1999-07-07T00:00:00Z	ADAX
580	AFAT	1999-07-07T00:00:00Z	AFAT
581	AFAX	1999-07-07T00:00:00Z	AFAX
582	AFAY	1999-07-07T00:00:00Z	AFAY
583	AFAZ	1999-07-07T00:00:00Z	AFAZ
584	AGAA	1999-07-07T00:00:00Z	AGAA
585	AGAB	1999-07-07T00:00:00Z	AGAB
586	AGAC	1999-07-07T00:00:00Z	AGAC
587	AGAF	1999-07-07T00:00:00Z	AGAF
588	AGAG	1999-07-07T00:00:00Z	AGAG
589	AGAH	1999-07-07T00:00:00Z	AGAH
590	AGAJ	1999-07-07T00:00:00Z	AGAJ
591	AHAS	1999-07-07T00:00:00Z	AHAS
592	AHAT	1999-07-07T00:00:00Z	AHAT
593	AJAA	1999-07-07T00:00:00Z	AJAA
594	AJAC	1999-07-07T00:00:00Z	AJAC
595	AJAF	1999-07-07T00:00:00Z	AJAF
596	AJAG	1999-07-07T00:00:00Z	AJAG
597	AJAH	1999-07-07T00:00:00Z	AJAH
598	AJAJ	1999-07-07T00:00:00Z	AJAJ
599	AJAK	1999-07-07T00:00:00Z	AJAK
600	AJAW	1999-07-07T00:00:00Z	AJAW
601	AJAY	1999-07-07T00:00:00Z	AJAY
602	AKAF	1999-07-07T00:00:00Z	AKAF
603	AKAN	1999-07-07T00:00:00Z	AKAN
604	AKAU	1999-07-07T00:00:00Z	AKAU
605	AKAV	1999-07-07T00:00:00Z	AKAV
606	AKAX	1999-07-07T00:00:00Z	AKAX
607	AKAY	1999-07-07T00:00:00Z	AKAY
608	ALAH	1999-07-07T00:00:00Z	ALAH
609	ALAK	1999-07-07T00:00:00Z	ALAK
610	ALAL	1999-07-07T00:00:00Z	ALAL
611	ALAM	1999-07-07T00:00:00Z	ALAM
612	ALAR	1999-07-07T00:00:00Z	ALAR
613	ALAT	1999-07-07T00:00:00Z	ALAT
614	ALAV	1999-07-07T00:00:00Z	ALAV
615	ANAK	1999-07-07T00:00:00Z	ANAK
616	ANAN	1999-07-07T00:00:00Z	ANAN
617	ANAP	1999-07-07T00:00:00Z	ANAP
618	ANAS	1999-07-07T00:00:00Z	ANAS
619	ANAU	1999-07-07T00:00:00Z	ANAU
620	ANAV	1999-07-07T00:00:00Z	ANAV
621	ANAW	1999-07-07T00:00:00Z	ANAW
622	APAD	1999-07-07T00:00:00Z	APAD
623	APAG	1999-07-07T00:00:00Z	APAG
624	APAH	1999-07-07T00:00:00Z	APAH
625	APAJ	1999-07-07T00:00:00Z	APAJ
626	BJAM	1999-07-09T00:00:00Z	BJAM
627	BAAL	1999-07-23T00:00:00Z	BAAL
628	APAL	1999-07-07T00:00:00Z	APAL
629	APAM	1999-07-07T00:00:00Z	APAM
630	APAT	1999-07-07T00:00:00Z	APAT
631	APAU	1999-07-07T00:00:00Z	APAU
632	ARAA	1999-07-07T00:00:00Z	ARAA
633	ARAG	1999-07-07T00:00:00Z	ARAG
634	ARAH	1999-07-07T00:00:00Z	ARAH
635	ARAJ	1999-07-07T00:00:00Z	ARAJ
636	ARAN	1999-07-07T00:00:00Z	ARAN
637	ARAR	1999-07-07T00:00:00Z	ARAR
638	ARAU	1999-07-07T00:00:00Z	ARAU
639	ARAX	1999-07-07T00:00:00Z	ARAX
640	ASAC	1999-07-07T00:00:00Z	ASAC
641	ASAS	1999-07-07T00:00:00Z	ASAS
642	ASAG	1999-07-07T00:00:00Z	ASAG
643	ASAJ	1999-07-07T00:00:00Z	ASAJ
644	ASAK	1999-07-07T00:00:00Z	ASAK
645	AHAV	1999-07-07T00:00:00Z	AHAV
646	AHAW	1999-07-07T00:00:00Z	AHAW
647	AHAX	1999-07-07T00:00:00Z	AHAX
648	AHAZ	1999-07-07T00:00:00Z	AHAZ
649	ALAW	1999-07-07T00:00:00Z	ALAW
650	ALAX	1999-07-07T00:00:00Z	ALAX
651	TZAU	2011-07-15T00:00:00Z	TZ.AU
652	TZAW	2011-07-15T00:00:00Z	T.ZAW
653	TZAY	2011-07-05T00:00:00Z	TZ.AY
654	TDAB	2011-07-05T00:00:00Z	TDA.B
655	TDAC	2011-07-05T00:00:00Z	T.DAC
656	TDAD	2011-07-05T00:00:00Z	TD.AD
657	TDAF	2011-07-05T00:00:00Z	TDA.F
658	TDAY	2011-07-05T00:00:00Z	TDA.Y
659	TFAY	2011-07-05T00:00:00Z	TF.AY
660	TGAY	2011-07-05T00:00:00Z	T.GAY
661	PTAY	2010-07-07T00:00:00Z	PT.AY
662	CRAR	2008-06-25T00:00:00Z	C.RAR
663	PJAS	2012-05-30T00:00:00Z	P.JAS
664	SFAN	2012-04-30T00:00:00Z	SF.AN
665	UWAW	2012-05-16T00:00:00Z	U.WAW
666	YPAV	2012-05-22T00:00:00Z	YPA.V
667	YMAJ	2012-05-22T00:00:00Z	YM.AJ
668	YPAK	2012-05-22T00:00:00Z	YPA.K
669	UUAR	2012-05-22T00:00:00Z	UU.AR
670	USAU	2012-05-29T00:00:00Z	US.AU
671	UMAM	2012-05-29T00:00:00Z	UM.AM
672	USAN	2012-05-29T00:00:00Z	USA.N
673	SZAL	2012-04-30T00:00:00Z	SZA.L
674	UTAB	2012-05-22T00:00:00Z	UT.AB
675	UNAD	2012-06-02T00:00:00Z	U.NAD
676	PJAT	2012-06-02T00:00:00Z	PJ.AT
677	PJAR	2012-06-05T00:00:00Z	PJA.R
678	YYAP	2012-06-05T00:00:00Z	Y.YAP
679	EL52	1996-07-09T00:00:00Z	EL52
680	YYAY	2012-06-05T00:00:00Z	YYA.Y
681	YYAC	2012-06-05T00:00:00Z	YYA.C
682	UNAW	2012-06-05T00:00:00Z	U.NAW
683	YYAJ	2012-06-09T00:00:00Z	YY.AJ
684	YYAR	2012-06-09T00:00:00Z	YY.AR
685	UNAS	2012-06-09T00:00:00Z	UNA.S
686	YPAZ	2012-07-09T00:00:00Z	Y.PAZ
687	UXAZ	2012-07-09T00:00:00Z	U.XAZ
688	UVAG	2012-07-09T00:00:00Z	UVA.G
689	UXAU	2012-07-09T00:00:00Z	UX.AU
690	UXAF	2012-07-09T00:00:00Z	UX.AF
691	UWAD	2012-07-09T00:00:00Z	U.WAD
692	UTAW	2012-07-09T00:00:00Z	U.TAW
693	UWAZ	2012-07-09T00:00:00Z	U.WAZ
694	UVAN	2012-07-09T00:00:00Z	UVA.N
695	UWAR	2012-07-09T00:00:00Z	UW.AR
696	YMAR	2012-07-09T00:00:00Z	YM.AR
697	UUAF	2012-07-09T00:00:00Z	UU.AF
698	YNAN	2012-07-09T00:00:00Z	YNA.N
699	UTAC	2012-07-09T00:00:00Z	UTA.C
700	UUAG	2012-07-09T00:00:00Z	UUA.G
701	UVAK	2012-07-09T00:00:00Z	UVA.K
702	UTAH	2012-07-09T00:00:00Z	U.TAH
703	UZAV	2012-07-09T00:00:00Z	UZA.V
704	UZAL	2012-07-09T00:00:00Z	U.ZAL
705	UXAA	2012-07-09T00:00:00Z	U.XAA
706	UWAC	2012-07-09T00:00:00Z	UWA.C
707	UWAX	2012-07-09T00:00:00Z	UW.AX
708	UWAV	2012-07-09T00:00:00Z	UWA.V
709	UUAC	2012-07-09T00:00:00Z	UUA.C
710	UVAJ	2012-07-09T00:00:00Z	UV.AJ
711	UTAX	2012-07-09T00:00:00Z	UT.AX
712	UXAP	2012-07-09T00:00:00Z	U.XAP
713	UUAZ	2012-07-09T00:00:00Z	U.UAZ
714	UTAS	2012-07-06T00:00:00Z	UTA.S
715	UZAN	2012-07-09T00:00:00Z	UZA.N
716	UWAM	2012-07-09T00:00:00Z	UW.AM
717	UZAA	2012-07-09T00:00:00Z	U.ZAA
718	UUAB	2012-07-09T00:00:00Z	UU.AB
719	UTAN	2012-07-09T00:00:00Z	UTA.N
720	UVAW	2012-07-09T00:00:00Z	U.VAW
721	UXAL	2012-07-09T00:00:00Z	U.XAL
722	UTAG	2012-07-09T00:00:00Z	UTA.G
723	UXAX	2012-07-09T00:00:00Z	UX.AX
724	UZAR	2012-07-09T00:00:00Z	UZ.AR
725	UTAU	2012-07-09T00:00:00Z	UT.AU
726	UXAW	2012-07-09T00:00:00Z	U.XAW
727	UZAX	2012-07-09T00:00:00Z	UZ.AX
728	UVAF	2012-07-09T00:00:00Z	UV.AF
729	UZAZ	2012-07-09T00:00:00Z	U.ZAZ
730	UVAC	2012-07-09T00:00:00Z	UVA.C
731	UVAU	2012-07-09T00:00:00Z	UV.AU
732	UXAV	2012-07-09T00:00:00Z	UXA.V
733	UTAM	2012-07-09T00:00:00Z	UT.AM
734	UVAV	2012-07-09T00:00:00Z	UVA.V
735	UVAL	2012-07-09T00:00:00Z	U.VAL
736	EAAA	2010-07-04T00:00:00Z	EAAA
737	EAAE	2010-07-04T00:00:00Z	EAAE
738	UXAB	2012-07-09T00:00:00Z	UX.AB
739	UXAJ	2012-07-09T00:00:00Z	UX.AJ
740	UTAA	2012-07-09T00:00:00Z	U.TAA
741	UXAN	2012-07-09T00:00:00Z	UXA.N
742	UVAS	2012-07-09T00:00:00Z	UVA.S
743	UZAK	2012-07-09T00:00:00Z	UZA.K
744	UXAM	2012-07-09T00:00:00Z	UX.AM
745	UZAG	2012-07-09T00:00:00Z	UZA.G
746	UZAU	2012-07-09T00:00:00Z	UZ.AU
747	UVAT	2012-07-09T00:00:00Z	U.VAT
748	UXAH	2012-07-09T00:00:00Z	U.XAH
749	UWAP	2012-07-09T00:00:00Z	U.WAP
750	UWAB	2012-07-09T00:00:00Z	UW.AB
751	UVAP	2012-07-09T00:00:00Z	U.VAP
752	UWAT	2012-07-09T00:00:00Z	U.WAT
753	UZAJ	2012-07-09T00:00:00Z	UZ.AJ
754	YPAJ	2012-07-10T00:00:00Z	YP.AJ
755	UXAC	2012-07-10T00:00:00Z	UXA.C
756	UUAA	2012-07-10T00:00:00Z	U.UAA
757	YRAS	2012-07-10T00:00:00Z	YRA.S
758	UUAN	2012-07-10T00:00:00Z	UUA.N
759	UUAD	2012-07-10T00:00:00Z	U.UAD
760	UZAD	2012-07-10T00:00:00Z	U.ZAD
761	UXAT	2012-07-10T00:00:00Z	U.XAT
762	UWAN	2012-07-10T00:00:00Z	UWA.N
763	UVAA	2012-07-10T00:00:00Z	U.VAA
764	UWAF	2012-07-10T00:00:00Z	UW.AF
765	UZAB	2012-07-10T00:00:00Z	UZ.AB
766	UUAS	2012-07-10T00:00:00Z	UUA.S
767	UUAU	2012-07-10T00:00:00Z	UU.AU
768	YRAF	2012-07-10T00:00:00Z	YR.AF
769	UVAD	2012-07-10T00:00:00Z	U.VAD
770	UZAM	2012-07-10T00:00:00Z	UZ.AM
771	YRAR	2012-07-10T00:00:00Z	YR.AR
772	UKAW	2012-07-13T00:00:00Z	U.KAW
773	YPAM	2012-07-13T00:00:00Z	YP.AM
774	YSAR	2012-07-13T00:00:00Z	YS.AR
775	YSAW	2012-07-13T00:00:00Z	Y.SAW
776	YRAN	2012-07-13T00:00:00Z	YRA.N
777	YSAK	2012-07-13T00:00:00Z	YSA.K
778	UGAC	2012-07-13T00:00:00Z	UGA.C
779	ULAR	2012-07-13T00:00:00Z	UL.AR
780	UGAL	2012-07-13T00:00:00Z	U.GAL
781	UKAN	2012-07-13T00:00:00Z	UKA.N
782	UGAJ	2012-07-13T00:00:00Z	UG.AJ
783	UHAB	2012-07-13T00:00:00Z	UHAB
784	UKAK	2012-07-13T00:00:00Z	UKA.K
785	UPAD	2012-07-13T00:00:00Z	U.PAD
786	UGAK	2012-07-13T00:00:00Z	UGA.K
787	USAG	2012-07-13T00:00:00Z	USA.G
788	UGAP	2012-07-13T00:00:00Z	U.GAP
789	URAJ	2012-07-13T00:00:00Z	UR.AJ
790	UGAM	2012-07-13T00:00:00Z	UG.AM
791	UJAB	2012-07-13T00:00:00Z	UJ.AB
792	ULAV	2012-07-13T00:00:00Z	ULA.V
793	UHAP	2012-07-13T00:00:00Z	U.HAP
794	ULAH	2012-07-13T00:00:00Z	U.LAH
795	UKAX	2012-07-13T00:00:00Z	UK.AX
796	UGAT	2012-07-13T00:00:00Z	U.GAT
797	ULAG	2012-07-13T00:00:00Z	ULA.G
798	YRAP	2012-07-13T00:00:00Z	Y.RAP
799	UKAR	2012-07-13T00:00:00Z	UK.AR
800	UKAG	2012-07-13T00:00:00Z	UKA.G
801	UHAF	2012-07-13T00:00:00Z	UH.AF
802	UGAW	2012-07-13T00:00:00Z	U.GAW
803	UHAN	2012-07-13T00:00:00Z	UHA.N
804	UGAH	2012-07-13T00:00:00Z	U.GAH
805	UGAV	2012-07-13T00:00:00Z	UGA.V
806	ULAC	2012-07-13T00:00:00Z	ULA.C
807	UHAU	2012-07-13T00:00:00Z	UH.AU
808	UKAL	2012-07-13T00:00:00Z	U.KAL
809	YMAT	2012-07-13T00:00:00Z	Y.MAT
810	YNAT	2012-07-13T00:00:00Z	Y.NAT
811	UJAL	2012-07-13T00:00:00Z	U.JAL
812	UHAW	2012-07-13T00:00:00Z	U.HAW
813	UKAJ	2012-07-13T00:00:00Z	UK.AJ
814	YRAH	2012-07-13T00:00:00Z	Y.RAH
815	UGAZ	2012-07-13T00:00:00Z	U.GAZ
816	YRAB	2012-07-10T00:00:00Z	YR.AB
817	EAAJ	2010-07-04T00:00:00Z	EAAJ
818	YSAM	2012-07-18T00:00:00Z	YS.AM
819	YCAH	2012-07-10T00:00:00Z	Y.CAH
820	YUAD	2012-07-27T00:00:00Z	Y.UAD
821	TGAN	2012-05-11T00:00:00Z	TG.AN
822	YYAD	2012-07-27T00:00:00Z	Y.YAD
823	YWAN	2012-08-10T00:00:00Z	YWA.N
824	YYAM	2012-07-27T00:00:00Z	YY.AM
825	YUAN	2012-07-27T00:00:00Z	YUA.N
826	YZAW	2012-07-27T00:00:00Z	Y.ZAW
827	YVAL	2012-07-27T00:00:00Z	Y.VAL
828	YYAZ	2012-07-27T00:00:00Z	Y.YAZ
829	YTAS	2012-07-27T00:00:00Z	YTA.S
830	YVAU	2012-07-27T00:00:00Z	YV.AU
831	YVAH	2012-08-10T00:00:00Z	Y.VAH
832	YUAA	2012-08-10T00:00:00Z	Y.UAA
833	YUAT	2012-08-10T00:00:00Z	Y.UAT
834	YXAJ	2012-08-10T00:00:00Z	YX.AJ
835	YXAA	2012-08-10T00:00:00Z	Y.XAA
836	YTAF	2012-08-10T00:00:00Z	YT.AF
837	YUAC	2012-08-10T00:00:00Z	YUA.C
838	YVAS	2012-08-10T00:00:00Z	YVA.S
839	YVAF	2012-08-10T00:00:00Z	YV.AF
840	YUAJ	2012-08-10T00:00:00Z	YU.AJ
841	YWAJ	2012-08-10T00:00:00Z	YW.AJ
842	YVAR	2012-08-10T00:00:00Z	YV.AR
843	YWAY	2012-08-10T00:00:00Z	YWA.Y
844	YTAZ	2012-08-10T00:00:00Z	Y.TAZ
845	YVAP	2012-08-10T00:00:00Z	Y.VAP
846	YVAV	2012-08-10T00:00:00Z	YVA.V
847	YTAU	2012-08-10T00:00:00Z	YT.AU
848	YVAA	2012-08-10T00:00:00Z	Y.VAA
849	YTAW	2012-07-27T00:00:00Z	Y.TAW
850	YTAH	2012-07-27T00:00:00Z	Y.TAH
851	YXAB	2012-07-27T00:00:00Z	YX.AB
852	YXAX	2012-07-27T00:00:00Z	YX.AX
853	YUAY	2012-07-27T00:00:00Z	YUA.Y
854	YTAN	2012-07-27T00:00:00Z	YTA.N
855	YYAF	2012-07-27T00:00:00Z	YY.AF
856	YTAB	2012-07-27T00:00:00Z	YT.AB
857	YZAC	2012-07-27T00:00:00Z	YZA.C
858	YZAA	2012-07-27T00:00:00Z	Y.ZAA
859	YYAA	2012-07-27T00:00:00Z	Y.YAA
860	YTAL	2012-07-27T00:00:00Z	Y.TAL
861	YVAG	2012-07-27T00:00:00Z	YVA.G
862	YZAT	2012-07-27T00:00:00Z	Y.ZAT
863	YUAF	2012-07-27T00:00:00Z	YU.AF
864	USAR	2012-07-12T00:00:00Z	US.AR
865	USAZ	2012-07-12T00:00:00Z	U.SAZ
866	UTAJ	2012-07-09T00:00:00Z	UT.AJ
867	UXAR	2012-07-06T00:00:00Z	UX.AR
868	EAHE	2012-06-15T00:00:00Z	EAHE
869	EAHH	2012-06-15T00:00:00Z	EAHH
870	EAHJ	2012-06-18T00:00:00Z	EAHJ
871	EAHK	2012-07-17T00:00:00Z	EAHK
872	EAHM	2012-07-17T00:00:00Z	EAHM
873	UPAZ	2012-07-06T00:00:00Z	U.PAZ
874	EAKU	2011-05-05T00:00:00Z	EAKU
875	SZAS	2012-05-11T00:00:00Z	SZ.AS
876	UFAK	2012-07-09T00:00:00Z	UFA.K
877	SZAG	2012-07-03T00:00:00Z	SZ.AG
878	SGAJ	2012-07-09T00:00:00Z	SGA.J
879	UBAZ	2012-07-06T00:00:00Z	U.BAZ
880	UWAH	2012-07-06T00:00:00Z	U.WAH
881	UMAW	2012-07-06T00:00:00Z	U.MAW
882	URAD	2012-07-06T00:00:00Z	U.RAD
883	UPAJ	2012-07-06T00:00:00Z	UP.AJ
884	YPAT	2012-07-06T00:00:00Z	Y.PAT
885	STAZ	2012-07-06T00:00:00Z	ST.AZ
886	UTAV	2012-07-06T00:00:00Z	UTA.V
887	UXAG	2012-07-06T00:00:00Z	UXA.G
888	YNAM	2012-07-06T00:00:00Z	YN.AM
889	YMAL	2012-07-06T00:00:00Z	Y.MAL
890	YSAJ	2012-07-06T00:00:00Z	YS.AJ
891	UUAV	2012-07-06T00:00:00Z	UUA.V
892	UUAX	2012-07-06T00:00:00Z	UU.AX
893	UUAH	2012-07-06T00:00:00Z	U.UAH
894	UUAW	2012-07-06T00:00:00Z	U.UAW
895	UVAR	2012-07-06T00:00:00Z	UV.AR
896	UXAS	2012-07-06T00:00:00Z	UXA.S
897	UVAX	2012-07-06T00:00:00Z	UV.AX
898	UUAT	2012-07-06T00:00:00Z	U.UAT
899	UUAJ	2012-07-06T00:00:00Z	UU.AJ
900	UVAZ	2012-07-06T00:00:00Z	U.VAZ
901	UZAT	2012-07-06T00:00:00Z	U.ZAT
902	SFAP	2012-06-25T00:00:00Z	SFA.P
903	UBAD	2012-07-09T00:00:00Z	U.BAD
904	UCAM	2012-07-03T00:00:00Z	UC.AM
905	UCAJ	2012-07-06T00:00:00Z	UC.AJ
906	UUAM	2012-07-06T00:00:00Z	UU.AM
907	UDAU	2012-07-09T00:00:00Z	UD.AU
908	YSAT	2012-07-06T00:00:00Z	Y.SAT
909	YNAZ	2012-07-06T00:00:00Z	Y.NAZ
910	UTAT	2012-07-06T00:00:00Z	U.TAT
911	UTAP	2012-07-06T00:00:00Z	U.TAP
912	UXAK	2012-07-06T00:00:00Z	UXA.K
913	UUAP	2012-07-06T00:00:00Z	U.UAP
914	UUAK	2012-07-06T00:00:00Z	UUA.K
915	UMAK	2012-07-12T00:00:00Z	UMA.K
916	UMAU	2012-07-09T00:00:00Z	UM.AU
917	UPAH	2012-07-12T00:00:00Z	U.PAH
918	UPAP	2012-07-12T00:00:00Z	U.PAP
919	UPAW	2012-07-12T00:00:00Z	U.PAW
920	URAC	2012-07-12T00:00:00Z	URA.C
921	URAR	2012-07-12T00:00:00Z	UR.AR
922	URAX	2012-07-12T00:00:00Z	UR.AX
923	TMAU	2012-05-17T00:00:00Z	TM.AU
924	UBAL	2012-07-06T00:00:00Z	U.BAL
925	SFAV	2012-05-13T00:00:00Z	SF.AV
926	UBAA	2012-07-09T00:00:00Z	U.BAA
927	TRAM	2012-05-09T00:00:00Z	TR.AM
928	SZAN	2012-05-08T00:00:00Z	SZ.AN
929	SAAH	2012-06-27T00:00:00Z	S.AAH
930	SZAC	2012-05-21T00:00:00Z	SZ.AC
931	UAAT	2012-07-12T00:00:00Z	U.AAT
932	SGAT	2012-07-03T00:00:00Z	SG.AT
933	UAAC	2012-07-04T00:00:00Z	UAA.C
934	UAAD	2012-07-09T00:00:00Z	U.AAD
935	UAAF	2012-07-11T00:00:00Z	UA.AF
936	UAAG	2012-07-06T00:00:00Z	UAA.G
937	UAAR	2012-07-12T00:00:00Z	UA.AR
938	UAAU	2012-07-12T00:00:00Z	UA.AU
939	UAAX	2012-06-27T00:00:00Z	UA.AX
940	UAAZ	2012-07-12T00:00:00Z	U.AAZ
941	UBAC	2012-07-12T00:00:00Z	UBA.C
942	UBAF	2012-07-11T00:00:00Z	UB.AF
943	UBAH	2012-07-12T00:00:00Z	U.BAH
944	UBAJ	2012-07-06T00:00:00Z	UB.AJ
945	SZAF	2012-05-21T00:00:00Z	S.ZAF
946	SZAH	2012-06-27T00:00:00Z	SZA.H
947	SZAK	2012-07-09T00:00:00Z	SZ.AK
948	SZAM	2012-07-03T00:00:00Z	S.ZAM
949	SZAP	2012-07-10T00:00:00Z	SZA.P
950	SZAU	2012-05-23T00:00:00Z	S.ZAU
951	SZAW	2012-07-04T00:00:00Z	SZA.W
952	SHAA	2012-07-09T00:00:00Z	S.HAA
953	SHAG	2012-05-25T00:00:00Z	SHA.G
954	SHAH	2012-06-29T00:00:00Z	S.HAH
955	SFAB	2012-05-13T00:00:00Z	S.FAB
956	SFAC	2012-07-13T00:00:00Z	SF.AC
957	SFAG	2012-05-09T00:00:00Z	SF.AG
958	SFAK	2012-05-21T00:00:00Z	SF.AK
959	SFAL	2012-07-09T00:00:00Z	SFA.L
960	SFAM	2012-07-09T00:00:00Z	S.FAM
961	SFAS	2012-07-03T00:00:00Z	SF.AS
962	SFAT	2012-07-09T00:00:00Z	SFA.T
963	SFAU	2012-05-18T00:00:00Z	S.FAU
964	SFAX	2012-07-09T00:00:00Z	SFA.X
965	SFAZ	2012-05-24T00:00:00Z	S.FAZ
966	SGAA	2012-07-04T00:00:00Z	SG.AA
967	SGAC	2012-07-04T00:00:00Z	S.GAC
968	SGAG	2012-05-24T00:00:00Z	S.GAG
969	SGAK	2012-07-04T00:00:00Z	S.GAK
970	SGAR	2012-07-04T00:00:00Z	SGA.R
971	SGAS	2012-07-09T00:00:00Z	S.GAS
972	SGAU	2012-07-09T00:00:00Z	SGA.U
973	SGAV	2012-05-08T00:00:00Z	S.GAV
974	SGAX	2012-05-23T00:00:00Z	SG.AX
975	YPAW	2012-06-08T00:00:00Z	Y.PAW
976	USAF	2012-06-08T00:00:00Z	US.AF
977	URAN	2012-06-08T00:00:00Z	URA.N
978	URAF	2012-06-08T00:00:00Z	UR.AF
979	UMAP	2012-06-08T00:00:00Z	U.MAP
980	UMAC	2012-06-08T00:00:00Z	UMA.C
981	YZAB	2012-07-27T00:00:00Z	YZ.AB
982	UMAA	2012-07-06T00:00:00Z	U.MAA
983	KRN	2012-05-03T00:00:00Z	KRN
984	KRP	2012-05-03T00:00:00Z	KRP
985	KRR	2012-05-03T00:00:00Z	KRR
986	KRS	2012-05-03T00:00:00Z	KRS
987	KRV	2012-05-03T00:00:00Z	KRV
988	KRT	2012-05-03T00:00:00Z	KRT
989	KRW	2012-05-03T00:00:00Z	KRW
990	KRX	2012-05-03T00:00:00Z	KRX
991	KRY	2012-05-03T00:00:00Z	KRY
992	KRZ	2012-05-03T00:00:00Z	KRZ
993	KMB	2012-05-03T00:00:00Z	KMB
994	KMC	2012-05-03T00:00:00Z	KMC
995	KMF	2012-05-03T00:00:00Z	KMF
996	KMH	2012-05-03T00:00:00Z	KMH
997	KMJ	2012-05-03T00:00:00Z	KMJ
998	KMK	2012-05-03T00:00:00Z	KMK
999	KML	2012-03-05T00:00:00Z	KML
1000	KMM	2012-05-03T00:00:00Z	KMM
1001	KMN	2012-05-03T00:00:00Z	KMN
1002	KMP	2012-03-05T00:00:00Z	KMP
1003	KMR	2012-03-05T00:00:00Z	KMR
1004	KMS	2012-03-05T00:00:00Z	KMS
1005	KMT	2012-03-05T00:00:00Z	KMT
1006	KMU	2012-03-05T00:00:00Z	KMU
1007	KMV	2012-03-05T00:00:00Z	KMV
1008	KMW	2012-03-05T00:00:00Z	KMW
1009	KMX	2012-03-05T00:00:00Z	KMX
1010	KMY	2012-03-05T00:00:00Z	KMY
1011	KNA	2012-05-07T00:00:00Z	KNA
